Source,Target,Weight,Type
ASIL,AIAL,1,electrical
ASIL,AIAL,2,chemical
ASIL,AIBL,3,chemical
ASIL,AINR,1,electrical
ASIL,AIYL,3,chemical
ASIL,AIYR,2,chemical
ASIL,AIZL,1,chemical
ASIL,ASER,8,chemical
ASIL,ASGL,3,chemical
ASIL,ASKL,3,chemical
ASIL,AWAR,2,chemical
ASIL,AWCL,3,chemical
ASIL,AWCR,4,chemical
ASIL,CEPVR,1,chemical
ASIL,RIAL,3,chemical
ASIL,RIBL,1,chemical
ASIL,RMFL,1,chemical
ASIL,SAAVL,2,chemical
ASIR,ADLR,1,chemical
ASIR,AIAL,1,chemical
ASIR,AIAL,2,electrical
ASIR,AIAR,3,electrical
ASIR,AIAR,4,chemical
ASIR,AIBR,3,chemical
ASIR,AIYR,1,electrical
ASIR,ASEL,2,chemical
ASIR,ASER,2,chemical
ASIR,ASGR,3,chemical
ASIR,ASGR,4,electrical
ASIR,ASHR,2,chemical
ASIR,AWAR,1,chemical
ASIR,AWCL,2,chemical
ASIR,AWCR,5,chemical
ASIR,CEPVR,1,chemical
ASJL,AIAL,1,electrical
ASJL,ALA,2,electrical
ASJL,ALA,3,chemical
ASJL,ASJR,1,chemical
ASJL,ASJR,7,electrical
ASJL,ASKL,12,chemical
ASJL,ASKR,1,chemical
ASJL,CEPDL,1,chemical
ASJL,HSNL,1,chemical
ASJL,HSNR,1,chemical
ASJL,IL2L,1,electrical
ASJL,PVQL,1,electrical
ASJL,PVQL,34,chemical
ASJL,RIVL,1,electrical
ASJR,AIMR,1,electrical
ASJR,ASJL,7,electrical
ASJR,ASKR,12,chemical
ASJR,HSNR,1,chemical
ASJR,PVQR,5,electrical
ASJR,PVQR,19,chemical
ASKL,AIAL,2,electrical
ASKL,AIAL,29,chemical
ASKL,AIBL,1,electrical
ASKL,AIBL,9,chemical
ASKL,AIML,5,chemical
ASKL,ASER,4,chemical
ASKL,ASHL,18,electrical
ASKL,ASJL,1,chemical
ASKL,ASKR,9,electrical
ASKL,AVHL,8,electrical
ASKL,HSNL,1,electrical
ASKL,PVQL,8,electrical
ASKR,ADLR,1,electrical
ASKR,ADLR,3,chemical
ASKR,AIAL,1,chemical
ASKR,AIAR,1,electrical
ASKR,AIAR,35,chemical
ASKR,AIBR,2,chemical
ASKR,AIBR,3,electrical
ASKR,AIMR,5,chemical
ASKR,ALA,1,chemical
ASKR,ALA,1,electrical
ASKR,ASER,1,chemical
ASKR,ASGR,1,chemical
ASKR,ASHR,2,electrical
ASKR,ASKL,9,electrical
ASKR,ASKR,2,electrical
ASKR,AVHR,10,electrical
ASKR,AWAR,2,chemical
ASKR,CEPVR,2,chemical
ASKR,HSNL,1,chemical
ASKR,HSNR,3,electrical
ASKR,PVQR,25,electrical
ASKR,RIFR,1,chemical
ASKR,RMGR,1,electrical
AUAL,ADFL,1,chemical
AUAL,AIBR,1,chemical
AUAL,AINR,3,electrical
AUAL,AIYL,1,chemical
AUAL,AIZL,2,chemical
AUAL,AUAR,2,electrical
AUAL,AVAL,11,chemical
AUAL,AVDR,2,chemical
AUAL,AVEL,9,chemical
AUAL,AWBL,4,electrical
AUAL,AWCL,1,electrical
AUAL,BAGR,3,chemical
AUAL,DVA,2,chemical
AUAL,RIAL,21,chemical
AUAL,RIBL,35,chemical
AUAL,RMDVL,2,electrical
AUAL,URXL,1,chemical
AUAR,AINL,1,chemical
AUAR,AINL,1,electrical
AUAR,AINR,1,chemical
AUAR,AIYR,1,chemical
AUAR,AIYR,1,electrical
AUAR,AIZR,2,chemical
AUAR,AUAL,2,electrical
AUAR,AVAR,3,chemical
AUAR,AVER,13,chemical
AUAR,AWBR,3,electrical
AUAR,BAGL,1,chemical
AUAR,RIAR,22,chemical
AUAR,RIBR,31,chemical
AUAR,URXR,3,electrical
AUAR,URXR,5,chemical
AVAL,ALA,1,electrical
AVAL,AS02,2,chemical
AVAL,AS04,2,chemical
AVAL,AS05,6,chemical
AVAL,AS07,6,chemical
AVAL,AS08,6,chemical
AVAL,AS09,11,chemical
AVAL,AS10,5,chemical
AVAL,AS10,5,electrical
AVAL,AS11,8,chemical
AVAL,AVAR,12,chemical
AVAL,AVAR,18,electrical
AVAL,AVBL,2,chemical
AVAL,AVDL,3,chemical
AVAL,AVDL,7,electrical
AVAL,AVDR,2,chemical
AVAL,AVDR,9,electrical
AVAL,AVEL,1,chemical
AVAL,AVEL,2,electrical
AVAL,AVER,2,chemical
AVAL,AVJL,7,electrical
AVAL,AVJR,4,electrical
AVAL,DA01,2,electrical
AVAL,DA01,6,chemical
AVAL,DA02,7,electrical
AVAL,DA02,10,chemical
AVAL,DA03,6,electrical
AVAL,DA03,12,chemical
AVAL,DA04,2,electrical
AVAL,DA04,12,chemical
AVAL,DA05,2,electrical
AVAL,DA05,14,chemical
AVAL,DA06,4,electrical
AVAL,DA07,4,chemical
AVAL,DA07,10,electrical
AVAL,DA08,5,chemical
AVAL,DA08,8,electrical
AVAL,DA09,1,electrical
AVAL,DA09,3,chemical
AVAL,DB07,2,chemical
AVAL,LUAL,2,electrical
AVAL,LUAL,6,chemical
AVAL,LUAR,2,chemical
AVAL,LUAR,2,electrical
AVAL,PHCL,1,electrical
AVAL,PHCR,3,electrical
AVAL,PVCL,5,electrical
AVAL,PVCL,21,chemical
AVAL,PVCR,15,electrical
AVAL,PVCR,16,chemical
AVAL,PVDR,6,electrical
AVAL,PVNL,1,chemical
AVAL,PVNL,1,electrical
AVAL,PVPL,1,electrical
AVAL,PVPR,2,electrical
AVAL,RIAL,3,chemical
AVAL,RIMR,11,electrical
AVAL,SABD,7,electrical
AVAL,SABVL,2,chemical
AVAL,SABVR,8,electrical
AVAL,URYDL,2,electrical
AVAL,URYVR,2,electrical
AVAL,VA01,2,chemical
AVAL,VA01,5,electrical
AVAL,VA02,8,chemical
AVAL,VA02,13,electrical
AVAL,VA03,6,chemical
AVAL,VA03,6,electrical
AVAL,VA04,6,electrical
AVAL,VA04,7,chemical
AVAL,VA05,4,electrical
AVAL,VA05,7,chemical
AVAL,VA06,8,chemical
AVAL,VA06,13,electrical
AVAL,VA07,2,electrical
AVAL,VA07,7,chemical
AVAL,VA08,2,electrical
AVAL,VA08,7,chemical
AVAL,VA09,5,electrical
AVAL,VA09,7,chemical
AVAL,VA10,6,electrical
AVAL,VA10,9,chemical
AVAL,VA11,2,electrical
AVAL,VA11,6,chemical
AVAL,VA12,5,chemical
AVAL,VB11,2,electrical
AVAL,hyp,3,electrical
AVAR,AS01,2,chemical
AVAR,AS02,3,chemical
AVAR,AS03,1,electrical
AVAR,AS04,2,chemical
AVAR,AS05,1,chemical
AVAR,AS05,3,electrical
AVAR,AS06,2,chemical
AVAR,AS06,2,electrical
AVAR,AS07,6,chemical
AVAR,AS08,10,chemical
AVAR,AS09,10,chemical
AVAR,AS10,2,electrical
AVAR,AS11,3,electrical
AVAR,AS11,10,chemical
AVAR,ASHR,2,electrical
AVAR,AVAL,7,chemical
AVAR,AVAL,18,electrical
AVAR,AVBL,3,chemical
AVAR,AVBL,3,electrical
AVAR,AVBR,4,chemical
AVAR,AVDL,2,electrical
AVAR,AVDL,3,chemical
AVAR,AVDR,6,chemical
AVAR,AVDR,15,electrical
AVAR,AVER,2,electrical
AVAR,AVER,3,chemical
AVAR,AVJR,3,electrical
AVAR,DA01,2,chemical
AVAR,DA01,9,electrical
AVAR,DA02,3,electrical
AVAR,DA02,9,chemical
AVAR,DA03,7,electrical
AVAR,DA03,8,chemical
AVAR,DA04,2,electrical
AVAR,DA04,9,chemical
AVAR,DA05,5,electrical
AVAR,DA05,9,chemical
AVAR,DA06,4,chemical
AVAR,DA06,4,electrical
AVAR,DA07,6,chemical
AVAR,DA08,5,electrical
AVAR,DA08,20,chemical
AVAR,DA09,3,chemical
AVAR,DA09,4,electrical
AVAR,DB02,2,chemical
AVAR,DB03,2,chemical
AVAR,LUAL,4,chemical
AVAR,LUAR,4,electrical
AVAR,LUAR,16,chemical
AVAR,PHBL,1,electrical
AVAR,PHCR,1,electrical
AVAR,PVCL,10,electrical
AVAR,PVCL,20,chemical
AVAR,PVCR,20,chemical
AVAR,PVCR,22,electrical
AVAR,PVDL,4,electrical
AVAR,PVT,2,electrical
AVAR,PVWR,2,electrical
AVAR,RIGL,1,chemical
AVAR,RIML,8,electrical
AVAR,RIMR,2,electrical
AVAR,RMDR,2,electrical
AVAR,RMDVR,1,electrical
AVAR,SAAVR,1,electrical
AVAR,SAAVR,6,chemical
AVAR,SABVL,15,electrical
AVAR,SABVR,2,chemical
AVAR,SABVR,2,electrical
AVAR,SMDVR,1,chemical
AVAR,URYDR,5,electrical
AVAR,VA01,7,electrical
AVAR,VA02,5,chemical
AVAR,VA03,3,electrical
AVAR,VA03,6,chemical
AVAR,VA04,3,electrical
AVAR,VA04,6,chemical
AVAR,VA05,2,chemical
AVAR,VA05,5,electrical
AVAR,VA06,9,chemical
AVAR,VA07,5,electrical
AVAR,VA07,7,chemical
AVAR,VA08,2,electrical
AVAR,VA08,7,chemical
AVAR,VA09,4,electrical
AVAR,VA09,7,chemical
AVAR,VA10,4,chemical
AVAR,VA10,4,electrical
AVAR,VA11,13,chemical
AVAR,VA11,16,electrical
AVAR,VA12,3,electrical
AVAR,VD11,1,electrical
AVAR,hyp,1,chemical
AVAR,hyp,4,electrical
AVBL,AQR,3,electrical
AVBL,AS04,1,chemical
AVBL,AS05,2,chemical
AVBL,AS06,1,electrical
AVBL,AS10,1,electrical
AVBL,AS10,2,chemical
AVBL,AVAL,9,chemical
AVBL,AVAR,3,electrical
AVBL,AVAR,14,chemical
AVBL,AVBR,6,chemical
AVBL,AVBR,17,electrical
AVBL,AVDR,3,chemical
AVBL,AVER,1,chemical
AVBL,AVJR,1,chemical
AVBL,AVL,1,chemical
AVBL,DA05,1,chemical
AVBL,DA07,1,chemical
AVBL,DB02,4,electrical
AVBL,DB03,9,electrical
AVBL,DB04,4,electrical
AVBL,DB05,3,electrical
AVBL,DB06,4,electrical
AVBL,DB07,13,electrical
AVBL,DVA,2,chemical
AVBL,DVA,11,electrical
AVBL,PVCR,2,chemical
AVBL,PVNR,3,chemical
AVBL,PVNR,5,electrical
AVBL,PVPR,3,chemical
AVBL,RIBL,6,electrical
AVBL,RIBR,2,electrical
AVBL,RID,2,electrical
AVBL,SDQL,1,chemical
AVBL,SDQR,1,electrical
AVBL,SIBVL,2,electrical
AVBL,VA02,3,chemical
AVBL,VA10,1,chemical
AVBL,VA11,1,electrical
AVBL,VB01,1,electrical
AVBL,VB02,3,chemical
AVBL,VB02,14,electrical
AVBL,VB04,3,electrical
AVBL,VB05,3,electrical
AVBL,VB06,3,electrical
AVBL,VB07,4,electrical
AVBL,VB08,4,electrical
AVBL,VB09,3,electrical
AVBL,VB10,4,electrical
AVBL,VB11,5,electrical
AVBL,VC03,3,chemical
AVBL,hyp,1,chemical
AVBR,AIBR,1,chemical
AVBR,AS01,2,chemical
AVBR,AS03,3,chemical
AVBR,AS04,1,chemical
AVBR,AS05,2,electrical
AVBR,AS06,1,electrical
AVBR,AS10,1,chemical
AVBR,AVAL,10,chemical
AVBR,AVAR,14,chemical
AVBR,AVBL,2,chemical
AVBR,AVBL,17,electrical
AVBR,AVDL,4,chemical
AVBR,AVER,2,chemical
AVBR,AVJL,2,chemical
AVBR,AVJR,3,electrical
AVBR,DA03,3,chemical
AVBR,DA04,1,chemical
AVBR,DA07,1,chemical
AVBR,DB01,15,electrical
AVBR,DB02,3,electrical
AVBR,DB03,2,electrical
AVBR,DB04,1,chemical
AVBR,DB04,5,electrical
AVBR,DB05,4,electrical
AVBR,DB06,3,electrical
AVBR,DB07,3,electrical
AVBR,DVA,3,electrical
AVBR,HSNR,1,chemical
AVBR,PVNL,7,electrical
AVBR,PVNR,2,electrical
AVBR,PVPR,1,electrical
AVBR,RIBL,3,electrical
AVBR,RIBR,3,electrical
AVBR,RID,7,electrical
AVBR,SIBDL,2,electrical
AVBR,VA03,3,chemical
AVBR,VA04,2,chemical
AVBR,VA11,3,electrical
AVBR,VB02,6,electrical
AVBR,VB03,7,electrical
AVBR,VB04,5,electrical
AVBR,VB05,3,electrical
AVBR,VB06,4,electrical
AVBR,VB07,3,electrical
AVBR,VB08,3,electrical
AVBR,VB09,4,electrical
AVBR,VB10,3,electrical
AVBR,VB11,6,electrical
AVBR,VD03,2,chemical
AVBR,hyp,5,electrical
AVBR,vBWML16,1,chemical
AVDL,ADAR,3,electrical
AVDL,AS04,2,chemical
AVDL,AS10,1,chemical
AVDL,AS11,4,chemical
AVDL,AVAL,7,electrical
AVDL,AVAL,37,chemical
AVDL,AVAR,2,electrical
AVDL,AVAR,37,chemical
AVDL,AVDR,5,chemical
AVDL,AVDR,6,electrical
AVDL,AVEL,5,chemical
AVDL,AVHL,2,electrical
AVDL,AVJL,1,chemical
AVDL,AVJR,1,electrical
AVDL,AVM,8,electrical
AVDL,DA01,4,chemical
AVDL,DA02,2,chemical
AVDL,DA03,9,chemical
AVDL,DA04,3,chemical
AVDL,DA05,1,chemical
AVDL,DA08,2,chemical
AVDL,DVC,2,chemical
AVDL,FLPL,5,electrical
AVDL,FLPR,9,electrical
AVDL,LUAL,2,chemical
AVDL,PQR,2,electrical
AVDL,PVCL,1,chemical
AVDL,PVNR,1,electrical
AVDL,PVT,1,electrical
AVDL,RIFL,1,electrical
AVDL,SABD,5,chemical
AVDL,SABVL,2,chemical
AVDL,SABVR,5,chemical
AVDL,VA03,3,chemical
AVDL,VA05,1,chemical
AVDL,VA10,1,electrical
AVDL,VA10,2,chemical
AVDL,VA12,1,chemical
AVDL,hyp,3,electrical
AVDR,ADAL,2,electrical
AVDR,ADLL,2,electrical
AVDR,ALA,1,chemical
AVDR,ALMR,2,electrical
AVDR,AS10,2,chemical
AVDR,AS11,3,chemical
AVDR,AVAL,9,electrical
AVDR,AVAL,41,chemical
AVDR,AVAR,15,electrical
AVDR,AVAR,52,chemical
AVDR,AVBL,1,chemical
AVDR,AVDL,3,chemical
AVDR,AVDL,6,electrical
AVDR,AVER,2,chemical
AVDR,AVJL,6,electrical
AVDR,AVJR,1,chemical
AVDR,DA01,5,chemical
AVDR,DA02,5,chemical
AVDR,DA03,3,chemical
AVDR,DA04,2,chemical
AVDR,DA05,3,chemical
AVDR,DA08,1,chemical
AVDR,DB01,1,chemical
AVDR,DB04,1,chemical
AVDR,DVC,4,chemical
AVDR,FLPR,2,electrical
AVDR,LUAL,3,chemical
AVDR,PQR,3,chemical
AVDR,PQR,3,electrical
AVDR,PVCR,2,chemical
AVDR,PVCR,2,electrical
AVDR,PVNL,1,electrical
AVDR,PVNR,1,electrical
AVDR,PVWR,1,electrical
AVDR,SABD,1,chemical
AVDR,SABVL,5,chemical
AVDR,SABVR,1,chemical
AVDR,SIADL,1,electrical
AVDR,VA02,1,chemical
AVDR,VA03,2,chemical
AVDR,VA05,3,chemical
AVDR,VA11,1,chemical
AVDR,hyp,2,chemical
AVEL,AFDL,1,electrical
AVEL,ALML,1,chemical
AVEL,AS01,2,electrical
AVEL,AS01,3,chemical
AVEL,AVAL,2,electrical
AVEL,AVAL,17,chemical
AVEL,AVAR,3,chemical
AVEL,AVDL,5,chemical
AVEL,AVER,5,electrical
AVEL,AVL,1,electrical
AVEL,BAGR,1,electrical
AVEL,DA01,11,chemical
AVEL,DA02,5,chemical
AVEL,DA03,6,chemical
AVEL,DB03,1,chemical
AVEL,PVCL,1,chemical
AVEL,PVCR,2,chemical
AVEL,PVPR,1,electrical
AVEL,PVT,1,chemical
AVEL,RIML,10,electrical
AVEL,RIMR,7,electrical
AVEL,RIS,3,electrical
AVEL,RMDVR,2,electrical
AVEL,RMEV,1,electrical
AVEL,RMGL,2,chemical
AVEL,RMGL,2,electrical
AVEL,SABD,18,chemical
AVEL,SABVL,16,chemical
AVEL,SABVR,12,chemical
AVEL,SMDVR,1,electrical
AVEL,VA01,12,chemical
AVEL,VA03,1,chemical
AVEL,VD02,1,chemical
AVEL,VD03,1,chemical
AVER,AIZR,1,chemical
AVER,ALA,3,electrical
AVER,AS01,1,electrical
AVER,AS01,6,chemical
AVER,AS02,4,chemical
AVER,AS03,1,chemical
AVER,ASHR,1,electrical
AVER,AVAL,14,chemical
AVER,AVAR,2,electrical
AVER,AVAR,33,chemical
AVER,AVDL,4,chemical
AVER,AVDR,4,chemical
AVER,AVEL,3,chemical
AVER,AVEL,5,electrical
AVER,AVKR,1,electrical
AVER,CEPDL,1,chemical
AVER,DA01,1,electrical
AVER,DA01,11,chemical
AVER,DA02,7,chemical
AVER,DA03,3,chemical
AVER,DB03,1,chemical
AVER,OLLL,1,chemical
AVER,RIFL,1,electrical
AVER,RIML,9,electrical
AVER,RIMR,1,chemical
AVER,RIMR,11,electrical
AVER,RMDDL,2,electrical
AVER,RMDR,5,electrical
AVER,RMDVL,1,electrical
AVER,RMDVR,7,electrical
AVER,RMEV,1,electrical
AVER,RMGR,1,chemical
AVER,SABD,1,chemical
AVER,SABVL,12,chemical
AVER,SABVR,11,chemical
AVER,SMDDR,1,electrical
AVER,URXR,1,chemical
AVER,VA01,5,chemical
AVER,VA02,4,chemical
AVER,VA03,1,chemical
AVER,VA04,2,chemical
AVFL,AIML,1,chemical
AVFL,AS10,1,chemical
AVFL,AS11,2,electrical
AVFL,AVBL,4,chemical
AVFL,AVBR,1,chemical
AVFL,AVFR,12,chemical
AVFL,AVFR,31,electrical
AVFL,AVG,1,electrical
AVFL,AVG,5,chemical
AVFL,AVHL,4,chemical
AVFL,AVHL,4,electrical
AVFL,AVHR,1,chemical
AVFL,AVHR,5,electrical
AVFL,AVJL,2,chemical
AVFL,AVL,5,chemical
AVFL,DVB,1,chemical
AVFL,HSNL,2,chemical
AVFL,HSNR,3,chemical
AVFL,PVCL,1,electrical
AVFL,PVNL,1,chemical
AVFL,PVNR,1,electrical
AVFL,PVPL,2,electrical
AVFL,PVPR,1,electrical
AVFL,PVQL,1,chemical
AVFL,PVQR,5,electrical
AVFL,RIFL,1,chemical
AVFL,RIFR,1,chemical
AVFL,SMBVL,1,chemical
AVFL,VA11,1,electrical
AVFL,VB01,2,chemical
AVFL,VB02,2,chemical
AVFL,VC01,1,chemical
AVFL,VC05,1,electrical
AVFL,VD12,3,electrical
AVFL,hyp,1,chemical
AVFL,hyp,8,electrical
AVFL,intestine,1,chemical
AVFL,vBWML10,1,chemical
AVFL,vBWML11,1,chemical
AVFL,vBWML13,1,chemical
AVFR,AIAL,1,chemical
AVFR,AIML,1,chemical
AVFR,ASHR,1,chemical
AVFR,AVAL,1,chemical
AVFR,AVBL,6,chemical
AVFR,AVBR,6,chemical
AVFR,AVFL,7,chemical
AVFR,AVFL,31,electrical
AVFR,AVG,1,chemical
AVFR,AVG,1,electrical
AVFR,AVHL,3,chemical
AVFR,AVHL,11,electrical
AVFR,AVHR,3,chemical
AVFR,AVHR,7,electrical
AVFR,AVJL,5,chemical
AVFR,HSNL,4,chemical
AVFR,HSNR,3,chemical
AVFR,PVCR,1,chemical
AVFR,PVDL,1,chemical
AVFR,PVPL,3,electrical
AVFR,PVPR,1,chemical
AVFR,PVQL,2,chemical
AVFR,PVQL,2,electrical
AVFR,PVQR,2,electrical
AVFR,RMDDL,1,chemical
AVFR,RMGL,1,chemical
AVFR,RMGL,1,electrical
AVFR,VA02,1,chemical
AVFR,VB01,1,electrical
AVFR,hyp,1,chemical
AVFR,hyp,3,electrical
AVFR,vBWML11,1,chemical
AVFR,vBWML12,1,chemical
AVFR,vBWMR10,1,chemical
AVFR,vBWMR14,2,chemical
AVG,AS11,1,electrical
AVG,AVAL,3,chemical
AVG,AVAR,3,chemical
AVG,AVBL,5,chemical
AVG,AVBR,3,chemical
AVG,AVDL,1,chemical
AVG,AVDR,3,chemical
AVG,AVER,1,chemical
AVG,AVFL,1,electrical
AVG,AVFL,3,chemical
AVG,AVFR,1,electrical
AVG,AVG,2,chemical
AVG,AVHR,4,electrical
AVG,AVJL,7,chemical
AVG,AVJR,1,electrical
AVG,AVJR,3,chemical
AVG,AVL,4,electrical
AVG,DA08,1,chemical
AVG,DD06,1,electrical
AVG,DVC,2,chemical
AVG,DVC,12,electrical
AVG,PHAL,3,chemical
AVG,PHAL,3,electrical
AVG,PHAR,2,electrical
AVG,PHCR,1,electrical
AVG,PVCL,1,chemical
AVG,PVCR,2,chemical
AVG,PVDL,1,electrical
AVG,PVNL,2,chemical
AVG,PVNR,4,chemical
AVG,PVPL,3,electrical
AVG,PVPR,2,electrical
AVG,PVQL,1,electrical
AVG,PVQR,2,chemical
AVG,PVT,2,chemical
AVG,PVT,4,electrical
AVG,RIFR,3,electrical
AVG,VA06,1,chemical
AVG,VA11,1,chemical
AVG,VC01,2,chemical
AVG,hyp,6,electrical
AVG,vBWML10,1,chemical
AVG,vBWML11,2,chemical
AVG,vBWML16,2,chemical
AVHL,ADFR,5,chemical
AVHL,AS10,1,electrical
AVHL,AS11,3,electrical
AVHL,ASHR,1,chemical
AVHL,ASHR,2,electrical
AVHL,ASKL,8,electrical
AVHL,AVAR,1,chemical
AVHL,AVBL,2,chemical
AVHL,AVBR,1,chemical
AVHL,AVDL,1,chemical
AVHL,AVDL,2,electrical
AVHL,AVFL,1,chemical
AVHL,AVFL,4,electrical
AVHL,AVFR,5,chemical
AVHL,AVFR,11,electrical
AVHL,AVHR,1,chemical
AVHL,AVHR,15,electrical
AVHL,AVJL,4,chemical
AVHL,AVJR,1,chemical
AVHL,AVJR,6,electrical
AVHL,AWBR,3,chemical
AVHL,BDUR,1,chemical
AVHL,DB07,3,electrical
AVHL,DD01,1,chemical
AVHL,DVB,1,electrical
AVHL,LUAL,1,electrical
AVHL,PHAL,1,electrical
AVHL,PHBL,1,electrical
AVHL,PHBR,10,electrical
AVHL,PHCR,2,electrical
AVHL,PVNL,1,electrical
AVHL,PVNR,1,electrical
AVHL,PVPL,2,electrical
AVHL,PVPR,2,chemical
AVHL,PVPR,6,electrical
AVHL,PVQR,3,chemical
AVHL,RIFR,1,chemical
AVHL,RIMR,1,chemical
AVHL,RIR,2,chemical
AVHL,SABD,1,chemical
AVHL,SMBDR,4,chemical
AVHL,SMBVR,4,chemical
AVHL,VD01,1,chemical
AVHL,VD12,8,electrical
AVHL,hyp,35,electrical
AVHR,ADLR,3,chemical
AVHR,AQR,1,chemical
AVHR,AS11,17,electrical
AVHR,ASKR,1,chemical
AVHR,ASKR,10,electrical
AVHR,AVAL,1,chemical
AVHR,AVBL,3,chemical
AVHR,AVBR,1,chemical
AVHR,AVDR,1,chemical
AVHR,AVFL,2,chemical
AVHR,AVFL,5,electrical
AVHR,AVFR,2,chemical
AVHR,AVFR,7,electrical
AVHR,AVG,4,electrical
AVHR,AVHL,1,chemical
AVHR,AVHL,15,electrical
AVHR,AVJL,3,electrical
AVHR,AVJR,2,electrical
AVHR,AVJR,5,chemical
AVHR,AVL,2,electrical
AVHR,AWBL,1,chemical
AVHR,DA08,5,electrical
AVHR,DD06,1,electrical
AVHR,DVA,1,chemical
AVHR,DVC,4,electrical
AVHR,PHAR,2,electrical
AVHR,PHBL,2,electrical
AVHR,PHBR,2,electrical
AVHR,PVNL,1,electrical
AVHR,PVNR,1,electrical
AVHR,PVPL,4,electrical
AVHR,PVPL,9,chemical
AVHR,PVPR,3,electrical
AVHR,PVQL,3,electrical
AVHR,PVQR,2,electrical
AVHR,PVT,2,electrical
AVHR,RIGL,1,chemical
AVHR,RIR,8,chemical
AVHR,SIAVL,1,electrical
AVHR,SMBDL,3,chemical
AVHR,SMBVL,1,chemical
AVHR,VA11,1,electrical
AVHR,VD12,13,electrical
AVHR,hyp,11,electrical
AVHR,vBWMR9,1,chemical
AVJL,AINL,1,chemical
AVJL,ASHR,1,chemical
AVJL,AVAL,7,electrical
AVJL,AVAR,1,chemical
AVJL,AVBL,5,chemical
AVJL,AVBR,6,chemical
AVJL,AVDL,1,chemical
AVJL,AVDR,6,electrical
AVJL,AVEL,1,chemical
AVJL,AVHL,3,chemical
AVJL,AVHR,3,electrical
AVJL,AVJR,1,chemical
AVJL,AVJR,10,electrical
AVJL,LUAL,5,electrical
AVJL,LUAR,1,electrical
AVJL,PDB,2,electrical
AVJL,PQR,5,electrical
AVJL,PVCL,3,electrical
AVJL,PVCL,5,chemical
AVJL,PVCR,1,chemical
AVJL,PVCR,19,electrical
AVJL,PVNL,5,electrical
AVJL,PVNR,2,electrical
AVJL,PVNR,4,chemical
AVJL,PVWL,3,electrical
AVJL,PVWR,5,electrical
AVJL,RIFR,1,chemical
AVJL,RIFR,1,electrical
AVJL,RIS,1,chemical
AVJL,RIS,15,electrical
AVJL,SABD,1,chemical
AVJL,hyp,3,electrical
AVJR,ADER,1,electrical
AVJR,ALML,3,chemical
AVJR,AVAL,4,chemical
AVJR,AVAL,4,electrical
AVJR,AVAR,3,electrical
AVJR,AVAR,5,chemical
AVJR,AVBL,10,chemical
AVJR,AVBR,2,chemical
AVJR,AVBR,3,electrical
AVJR,AVDL,1,chemical
AVJR,AVDL,1,electrical
AVJR,AVDR,7,chemical
AVJR,AVER,3,chemical
AVJR,AVG,1,electrical
AVJR,AVHL,6,electrical
AVJR,AVHR,2,electrical
AVJR,AVJL,1,chemical
AVJR,AVJL,10,electrical
AVJR,AVM,1,chemical
AVJR,FLPR,2,chemical
AVJR,LUAR,1,electrical
AVJR,PHBL,1,electrical
AVJR,PHCR,1,electrical
AVJR,PQR,2,electrical
AVJR,PVCL,3,electrical
AVJR,PVCL,5,chemical
AVJR,PVCR,1,electrical
AVJR,PVCR,7,chemical
AVJR,PVNR,5,electrical
AVJR,PVT,1,electrical
AVJR,PVWR,1,electrical
AVJR,RID,2,chemical
AVJR,SABVL,3,chemical
AVJR,VA11,2,electrical
AVJR,hyp,3,electrical
AVKL,ADER,4,electrical
AVKL,AIYL,1,electrical
AVKL,AQR,7,electrical
AVKL,AS10,1,electrical
AVKL,AS11,1,electrical
AVKL,AVBL,2,chemical
AVKL,AVEL,4,chemical
AVKL,AVER,2,chemical
AVKL,AVKR,9,electrical
AVKL,AVL,3,electrical
AVKL,AVM,2,chemical
AVKL,DVA,1,chemical
AVKL,DVA,18,electrical
AVKL,PDEL,2,electrical
AVKL,PDER,1,electrical
AVKL,PVM,1,electrical
AVKL,PVPL,3,electrical
AVKL,PVPR,6,electrical
AVKL,PVT,5,electrical
AVKL,RIGL,2,electrical
AVKL,RIGR,1,electrical
AVKL,RIML,3,chemical
AVKL,RIMR,2,chemical
AVKL,RIVL,5,chemical
AVKL,RMDL,1,chemical
AVKL,RMFL,2,chemical
AVKL,SAADL,1,chemical
AVKL,SAADR,3,chemical
AVKL,SAAVL,3,chemical
AVKL,SIAVR,2,chemical
AVKL,SIBVR,2,chemical
AVKL,SMBDL,2,electrical
AVKL,SMBDR,2,electrical
AVKL,SMBVL,6,electrical
AVKL,SMBVR,2,electrical
AVKL,VB10,1,electrical
AVKL,hyp,1,electrical
AVKL,vBWML11,3,chemical
AVKL,vBWMR6,2,chemical
AVKR,AIMR,3,electrical
AVKR,AQR,2,electrical
AVKR,AVER,1,electrical
AVKR,AVKL,3,chemical
AVKR,AVKL,9,electrical
AVKR,BDUL,3,chemical
AVKR,PDEL,1,electrical
AVKR,PVPL,1,chemical
AVKR,PVPL,22,electrical
AVKR,PVQL,1,chemical
AVKR,PVQL,2,electrical
AVKR,PVT,1,electrical
AVKR,RICL,4,electrical
AVKR,RIGL,1,chemical
AVKR,RIGR,2,electrical
AVKR,RIML,5,chemical
AVKR,RIMR,1,electrical
AVKR,RIMR,3,chemical
AVKR,RMDL,1,chemical
AVKR,RMDR,2,chemical
AVKR,RMFL,2,chemical
AVKR,RMGL,2,chemical
AVKR,RMHR,1,chemical
AVKR,SAADL,2,chemical
AVKR,SIADL,3,chemical
