Source,Target,Weight,Type
IL2DL,RIPL,9,chemical
IL2DL,URADL,12,chemical
IL2DR,IL1DR,3,chemical
IL2DR,OLQDR,3,chemical
IL2DR,RICL,3,chemical
IL2DR,RIH,4,chemical
IL2DR,RIPR,11,chemical
IL2DR,RMED,3,chemical
IL2DR,RMEL,3,chemical
IL2DR,RMER,4,chemical
IL2DR,RMEV,1,chemical
IL2DR,URADR,2,electrical
IL2DR,URADR,8,chemical
IL2DR,URXR,3,electrical
IL2DR,URYDR,1,chemical
IL2L,IL1L,12,electrical
IL2L,OLLL,2,electrical
IL2L,OLQDL,18,chemical
IL2L,OLQVL,16,chemical
IL2L,RICR,3,chemical
IL2L,RIH,31,chemical
IL2L,RMDR,10,chemical
IL2L,RMER,8,chemical
IL2L,RMGL,5,electrical
IL2L,SMBVL,3,chemical
IL2L,URBL,17,electrical
IL2L,URBL,19,chemical
IL2R,AFDR,1,electrical
IL2R,IL1R,2,chemical
IL2R,IL1VR,1,chemical
IL2R,OLLR,2,chemical
IL2R,OLQDR,26,chemical
IL2R,OLQVR,10,chemical
IL2R,RIBR,15,chemical
IL2R,RICL,3,chemical
IL2R,RICR,3,chemical
IL2R,RIH,31,chemical
IL2R,RMDR,1,chemical
IL2R,RMEL,1,chemical
IL2R,RMEL,1,electrical
IL2R,RMER,1,electrical
IL2R,RMGR,3,electrical
IL2R,SMBVR,3,chemical
IL2R,URBR,10,chemical
IL2VL,CEMVL,1,chemical
IL2VL,CEPVL,1,electrical
IL2VL,IL1VL,1,electrical
IL2VL,IL1VL,13,chemical
IL2VL,OLQVL,9,chemical
IL2VL,RIAL,5,chemical
IL2VL,RIPL,36,chemical
IL2VL,RMED,6,chemical
IL2VL,RMEL,15,chemical
IL2VL,RMER,6,chemical
IL2VL,RMEV,5,chemical
IL2VL,URAVL,14,chemical
IL2VR,CEPVR,3,chemical
IL2VR,IL1VR,15,chemical
IL2VR,RIH,6,chemical
IL2VR,RIPR,40,chemical
IL2VR,RMED,12,chemical
IL2VR,RMEL,11,chemical
IL2VR,RMER,15,chemical
IL2VR,URAVR,13,chemical
LUAL,AS11,7,chemical
LUAL,AVBL,2,chemical
LUAL,AVG,47,chemical
LUAL,CA06,2,chemical
LUAL,CP01,10,chemical
LUAL,CP02,20,chemical
LUAL,CP03,27,chemical
LUAL,CP06,1,chemical
LUAL,HOA,2,electrical
LUAL,HOA,37,chemical
LUAL,HOB,1,electrical
LUAL,HOB,5,chemical
LUAL,LUAL,2,chemical
LUAL,LUAR,10,electrical
LUAL,LUAR,17,chemical
LUAL,PCAL,5,chemical
LUAL,PCBL,41,chemical
LUAL,PCBR,3,chemical
LUAL,PDA,4,chemical
LUAL,PGA,1,chemical
LUAL,PVNL,1,chemical
LUAL,PVNR,2,electrical
LUAL,PVNR,4,chemical
LUAL,PVPL,4,chemical
LUAL,PVX,35,chemical
LUAL,PVY,40,chemical
LUAL,R1AL,6,chemical
LUAL,R2AL,1,chemical
LUAL,R2AR,1,chemical
LUAL,R2BL,11,electrical
LUAL,R2BL,36,chemical
LUAL,R4BR,5,chemical
LUAL,R8AL,5,electrical
LUAL,R8AL,11,chemical
LUAL,R8AR,1,chemical
LUAL,R8BR,1,chemical
LUAL,R9AR,1,chemical
LUAL,SPDL,5,chemical
LUAL,VA12,1,electrical
LUAR,AS11,6,chemical
LUAR,AVG,30,chemical
LUAR,AVHR,2,chemical
LUAR,CA05,10,chemical
LUAR,CP04,30,chemical
LUAR,DB07,1,chemical
LUAR,DD06,3,chemical
LUAR,HOA,6,electrical
LUAR,HOA,25,chemical
LUAR,HOB,11,chemical
LUAR,LUAL,10,electrical
LUAR,LUAL,11,chemical
LUAR,PCBR,54,chemical
LUAR,PDA,5,chemical
LUAR,PDB,1,chemical
LUAR,PLMR,1,electrical
LUAR,PVNR,4,chemical
LUAR,PVX,38,chemical
LUAR,PVY,55,chemical
LUAR,PVZ,62,chemical
LUAR,R2AL,1,electrical
LUAR,R2BR,7,electrical
LUAR,R2BR,16,chemical
LUAR,R4BL,1,chemical
LUAR,R4BR,2,chemical
LUAR,R6AR,1,chemical
LUAR,R8AL,1,chemical
LUAR,R8AR,4,electrical
LUAR,R8AR,12,chemical
LUAR,R8BL,2,chemical
LUAR,SPDR,3,chemical
LUAR,SPVR,1,electrical
LUAR,hyp,5,chemical
M1,I2L,3,chemical
M1,I2R,1,electrical
M1,I2R,2,chemical
M1,I3,1,electrical
M1,I3,8,chemical
M1,I4,1,chemical
M1,I5,2,chemical
M1,MI,6,chemical
M1,NSML,2,chemical
M1,pm2d,1,chemical
M1,pm3vl,1,chemical
M1,pm4d,1,chemical
M1,pm5d,3,chemical
M1,pm5d,3,electrical
M2L,I2L,1,electrical
M2L,I3,2,chemical
M2L,I4,8,chemical
M2L,I5,1,electrical
M2L,I5,2,chemical
M2L,M3L,3,chemical
M2L,M3R,1,chemical
M2L,M4,1,electrical
M2L,MCL,1,electrical
M2L,pm4d,3,chemical
M2L,pm4vl,1,electrical
M2L,pm4vl,9,chemical
M2L,pm5d,2,chemical
M2L,pm5vl,1,electrical
M2L,pm5vl,21,chemical
M2R,I2R,1,electrical
M2R,I4,1,chemical
M2R,I4,2,electrical
M2R,I5,1,electrical
M2R,I5,3,chemical
M2R,M3L,2,chemical
M2R,M3R,1,chemical
M2R,M3R,1,electrical
M2R,MCR,11,electrical
M2R,MI,5,electrical
M2R,NSMR,1,chemical
M2R,pm4d,3,chemical
M2R,pm4vr,3,chemical
M2R,pm5d,1,electrical
M2R,pm5vr,12,chemical
M3L,I1L,2,electrical
M3L,NSML,1,chemical
M3L,NSMR,1,electrical
M3L,pm4d,2,electrical
M3L,pm4d,17,chemical
M3L,pm4vl,6,chemical
M3L,pm5d,1,electrical
M3L,pm5d,4,chemical
M3L,pm5vl,1,electrical
M3L,pm5vl,2,chemical
M3R,M2R,1,electrical
M3R,M4,2,chemical
M3R,NSMR,2,electrical
M3R,pm4d,6,chemical
M3R,pm4vr,1,chemical
M3R,pm4vr,1,electrical
M3R,pm5d,1,electrical
M3R,pm5vr,1,electrical
M4,I4,1,electrical
M4,I4,5,chemical
M4,I5,1,chemical
M4,I6,5,electrical
M4,M2L,1,chemical
M4,M2L,1,electrical
M4,M3L,1,chemical
M4,M4,1,electrical
M4,M4,15,chemical
M4,M5,2,electrical
M4,MCL,1,chemical
M4,pm4vr,1,chemical
M4,pm5d,1,electrical
M4,pm5d,69,chemical
M4,pm5vl,1,electrical
M4,pm5vl,50,chemical
M4,pm5vr,1,electrical
M4,pm5vr,72,chemical
M5,I5,1,electrical
M5,M4,2,electrical
M5,M5,1,electrical
M5,pm5vl,1,chemical
M5,pm5vl,2,electrical
M5,pm5vr,3,chemical
M5,pm6d,2,chemical
M5,pm6vl,2,chemical
M5,pm6vr,2,chemical
M5,pm6vr,2,electrical
M5,pm7d,3,chemical
M5,pm7vr,2,chemical
MCL,M2L,1,electrical
MCL,mc2dr,7,chemical
MCL,mc2v,13,chemical
MCML,ADAL,3,chemical
MCML,ALML,3,chemical
MCML,AQR,1,chemical
MCML,AVBL,16,chemical
MCML,AVFL,2,chemical
MCML,AVHL,2,chemical
MCML,BDUL,3,chemical
MCML,CEMVL,1,electrical
MCML,CEMVL,2,chemical
MCML,PVCL,2,chemical
MCML,RICL,3,chemical
MCML,RID,3,chemical
MCML,RIML,8,chemical
MCML,SIAVL,2,chemical
MCML,SMBVL,3,chemical
MCMR,AQR,2,chemical
MCMR,AVBL,2,chemical
MCMR,AVBR,44,chemical
MCMR,CEMVR,6,chemical
MCMR,CEPVR,1,chemical
MCMR,EF3,3,chemical
MCMR,MCMR,3,chemical
MCMR,RIFR,25,chemical
MCMR,RIPR,6,chemical
MCMR,RMDDR,2,chemical
MCR,I1L,1,electrical
MCR,I1R,4,electrical
MCR,I2R,1,electrical
MCR,M2R,11,electrical
MCR,mc2dl,6,chemical
MCR,mc2dr,4,chemical
MCR,mc2v,11,chemical
MI,I1L,1,chemical
MI,I3,1,electrical
MI,I3,2,chemical
MI,I4,1,chemical
MI,M1,7,chemical
MI,M2L,3,chemical
MI,M2R,2,chemical
MI,M2R,5,electrical
MI,M3L,2,chemical
MI,MCL,3,chemical
MI,NSML,1,chemical
MI,NSMR,2,chemical
MI,pm4d,2,chemical
MI,pm4d,3,electrical
MI,pm4vl,1,chemical
MI,pm4vr,7,chemical
MI,pm5d,5,chemical
NSML,I1L,3,electrical
NSML,I4,1,chemical
NSML,M3L,21,chemical
NSML,M3R,1,chemical
NSML,M4,13,chemical
NSML,NSMR,2,electrical
NSML,NSMR,7,chemical
NSML,pm4vl,2,chemical
NSML,pm5d,38,chemical
NSML,pm5vl,63,chemical
NSML,pm5vr,8,chemical
NSMR,I1R,2,electrical
NSMR,I2L,1,chemical
NSMR,I2R,1,chemical
NSMR,I2R,2,electrical
NSMR,I4,3,chemical
NSMR,I6,4,chemical
NSMR,M3L,1,electrical
NSMR,M3R,2,electrical
NSMR,M3R,24,chemical
NSMR,NSML,2,electrical
NSMR,pm4d,3,chemical
NSMR,pm5d,2,electrical
NSMR,pm5d,9,chemical
NSMR,pm5vl,1,chemical
NSMR,pm5vr,53,chemical
OLLL,AVER,26,chemical
OLLL,IL1DL,1,chemical
OLLL,IL1L,1,chemical
OLLL,IL1VL,2,chemical
OLLL,IL2L,2,electrical
OLLL,OLLR,18,electrical
OLLL,OLQDL,10,electrical
OLLL,OLQVL,13,electrical
OLLL,RIBL,9,chemical
OLLL,RIGL,15,electrical
OLLL,RMDDL,22,chemical
OLLL,RMDL,1,chemical
OLLL,RMDR,23,chemical
OLLL,RMDVL,4,chemical
OLLL,SMDDL,5,chemical
OLLL,SMDDR,11,chemical
OLLL,SMDVR,24,chemical
OLLR,ASIR,2,electrical
OLLR,AVEL,44,chemical
OLLR,CEPVR,9,chemical
OLLR,IL1R,5,chemical
OLLR,IL1VR,1,chemical
OLLR,OLLL,18,electrical
OLLR,OLQDR,6,electrical
OLLR,RIBR,23,chemical
OLLR,RIGR,2,chemical
OLLR,RIGR,27,electrical
OLLR,RMDDR,17,chemical
OLLR,RMDR,5,chemical
OLLR,RMDVR,6,chemical
OLLR,RMER,1,chemical
OLLR,SMDVL,24,chemical
OLQDL,CEPDL,1,electrical
OLQDL,IL1DL,1,chemical
OLQDL,IL2DL,1,chemical
OLQDL,IL2L,11,chemical
OLQDL,OLLL,10,electrical
OLQDL,OLQDL,8,chemical
OLQDL,RICR,13,chemical
OLQDL,RMDDR,2,electrical
OLQDL,RMDDR,6,chemical
OLQDL,RMDR,5,electrical
OLQDL,SIBVL,6,chemical
OLQDL,SMBDR,4,chemical
OLQDR,AVEL,4,electrical
OLQDR,CEMDR,3,electrical
OLQDR,CEPDR,1,chemical
OLQDR,IL2R,10,chemical
OLQDR,OLLR,6,electrical
OLQDR,RIAR,1,chemical
OLQDR,RICL,22,chemical
OLQDR,RICR,3,chemical
OLQDR,RIH,1,chemical
OLQDR,RIPR,5,chemical
OLQDR,RMDDL,20,chemical
OLQDR,RMDVR,6,chemical
OLQDR,SIBVR,14,chemical
OLQVL,AVER,5,electrical
OLQVL,IL1VL,2,chemical
OLQVL,IL2L,9,chemical
OLQVL,IL2VL,2,chemical
OLQVL,OLLL,13,electrical
OLQVL,RICL,19,chemical
OLQVL,RIGL,6,electrical
OLQVL,RMDVR,27,chemical
OLQVL,RMHL,1,chemical
OLQVL,SIBDL,26,chemical
OLQVR,CEMVR,1,electrical
OLQVR,CEPVR,11,electrical
OLQVR,IL1VR,10,chemical
OLQVR,IL2R,11,chemical
OLQVR,IL2VR,5,chemical
OLQVR,RIBR,6,electrical
OLQVR,RICR,16,chemical
OLQVR,RIGR,3,electrical
OLQVR,RMDDR,3,electrical
OLQVR,RMDVL,23,chemical
OLQVR,RMER,5,chemical
OLQVR,SIBDR,23,chemical
OLQVR,SMBVR,1,chemical
PCAL,AVG,2,electrical
PCAL,AVG,22,chemical
PCAL,CA06,1,chemical
PCAL,CP01,2,chemical
PCAL,CP02,4,chemical
PCAL,CP03,11,chemical
PCAL,CP04,11,chemical
PCAL,CP05,2,chemical
PCAL,CP07,32,chemical
PCAL,CP08,10,chemical
PCAL,HOA,16,chemical
PCAL,HOA,31,electrical
PCAL,LUAL,4,chemical
PCAL,LUAR,2,chemical
PCAL,PCAL,6,chemical
PCAL,PCAR,3,electrical
PCAL,PCBL,43,chemical
PCAL,PDB,3,chemical
PCAL,PHAR,1,electrical
PCAL,PVQR,1,electrical
PCAL,PVV,7,chemical
PCAL,PVX,1,electrical
PCAL,PVX,113,chemical
PCAL,R3BL,3,chemical
PCAL,R7AL,1,chemical
PCAL,R8AL,55,chemical
PCAL,R8AR,49,chemical
PCAL,R8BL,1,chemical
PCAL,R9AL,18,chemical
PCAL,SPCL,5,electrical
PCAL,aobL,22,chemical
PCAL,dspL,1,electrical
PCAL,gecL,6,chemical
PCAL,grtL,2,electrical
PCAL,grtL,11,chemical
PCAL,pobL,11,chemical
PCAR,AVAL,1,chemical
PCAR,AVG,8,chemical
PCAR,AVHL,1,chemical
PCAR,CA05,2,chemical
PCAR,CA06,10,chemical
PCAR,CP06,1,chemical
PCAR,CP07,35,chemical
PCAR,CP08,43,chemical
PCAR,HOA,8,chemical
PCAR,HOA,43,electrical
PCAR,HOB,4,chemical
PCAR,LUAR,4,chemical
PCAR,PCAL,3,electrical
PCAR,PCAL,4,chemical
PCAR,PCBR,67,chemical
PCAR,PDB,1,chemical
PCAR,PDB,2,electrical
PCAR,PVV,7,electrical
PCAR,PVV,10,chemical
PCAR,PVX,2,electrical
PCAR,PVX,160,chemical
PCAR,PVY,6,chemical
PCAR,R8AL,21,chemical
PCAR,R8AR,71,chemical
PCAR,R8BR,1,chemical
PCAR,R9AR,14,chemical
PCAR,SPCR,2,electrical
PCAR,aobR,22,chemical
PCAR,gecR,10,chemical
PCAR,grtR,2,chemical
PCAR,pobR,34,chemical
PCBL,AVG,2,electrical
PCBL,CA05,1,electrical
PCBL,CA06,1,electrical
PCBL,CA06,19,chemical
PCBL,CP02,4,chemical
PCBL,CP03,18,chemical
PCBL,CP04,3,chemical
PCBL,CP05,15,chemical
PCBL,CP07,8,chemical
PCBL,CP09,1,electrical
PCBL,DX1,1,chemical
PCBL,DX3,4,chemical
PCBL,HOA,47,electrical
PCBL,HOB,1,chemical
PCBL,HOB,24,electrical
PCBL,LUAL,17,chemical
PCBL,PCAL,15,chemical
PCBL,PCBR,2,chemical
PCBL,PCBR,3,electrical
PCBL,PCCL,8,electrical
PCBL,PCCL,13,chemical
PCBL,PCCR,6,chemical
PCBL,PHBL,1,chemical
PCBL,PVX,8,chemical
PCBL,PVY,21,chemical
PCBL,PVZ,6,chemical
PCBL,R2BL,3,chemical
PCBL,R2BL,3,electrical
PCBL,R3BR,5,chemical
PCBL,R8AL,4,chemical
PCBL,SPCL,18,chemical
PCBL,SPDL,6,electrical
PCBL,anal,3,chemical
PCBL,aobL,48,chemical
PCBL,dBWML22,2,electrical
PCBL,dspL,1,electrical
PCBL,gecL,5,chemical
PCBL,gonad,15,chemical
PCBL,grtL,1,chemical
PCBL,pobL,24,chemical
PCBR,CA05,18,chemical
PCBR,CA06,18,chemical
PCBR,CP04,17,chemical
PCBR,CP09,2,electrical
PCBR,EF2,1,chemical
PCBR,HOA,2,electrical
PCBR,HOA,3,chemical
PCBR,HOB,5,chemical
PCBR,HOB,19,electrical
PCBR,LUAL,2,chemical
PCBR,LUAR,38,chemical
PCBR,PCAR,14,chemical
PCBR,PCBL,2,chemical
PCBR,PCBL,3,electrical
PCBR,PCCR,6,electrical
PCBR,PCCR,8,chemical
PCBR,PVV,1,chemical
PCBR,PVV,1,electrical
PCBR,PVX,4,electrical
PCBR,PVX,5,chemical
PCBR,PVY,32,chemical
PCBR,PVZ,10,chemical
PCBR,R2BR,2,electrical
PCBR,R2BR,3,chemical
PCBR,R4BR,6,chemical
PCBR,R7BR,3,chemical
PCBR,R8AR,6,chemical
PCBR,R9AR,2,chemical
PCBR,SPCR,5,chemical
PCBR,SPDR,14,electrical
PCBR,aobR,71,chemical
PCBR,dBWMR24,1,chemical
PCBR,dglR8,1,chemical
PCBR,gecR,15,chemical
PCBR,gonad,10,chemical
PCBR,grtR,4,chemical
PCBR,pobR,56,chemical
PCBR,sph,7,chemical
PCCL,CA05,7,chemical
PCCL,CA05,20,electrical
PCCL,CP05,4,chemical
PCCL,CP06,15,chemical
PCCL,HOB,3,electrical
PCCL,PCBL,8,electrical
PCCL,PCBL,11,chemical
PCCL,PCCR,1,chemical
PCCL,PCCR,80,electrical
PCCL,PVZ,6,electrical
PCCL,R2BR,11,chemical
PCCL,SPCL,10,electrical
PCCL,SPCL,25,chemical
PCCL,SPCR,1,electrical
PCCL,SPCR,14,chemical
PCCL,SPVR,1,electrical
PCCL,SPVR,9,chemical
PCCL,aobL,21,chemical
PCCL,gonad,121,chemical
PCCL,pobL,24,chemical
PCCR,CA05,3,electrical
PCCR,CA06,1,chemical
PCCR,CA06,2,electrical
PCCR,CP04,2,electrical
PCCR,CP04,6,chemical
PCCR,CP05,1,chemical
PCCR,CP05,1,electrical
PCCR,CP06,2,electrical
PCCR,CP06,4,chemical
PCCR,HOB,5,electrical
PCCR,HOB,7,chemical
PCCR,PCBL,13,chemical
PCCR,PCBR,6,electrical
PCCR,PCBR,9,chemical
PCCR,PCCL,2,chemical
PCCR,PCCL,80,electrical
PCCR,R2BR,3,electrical
PCCR,R8BR,1,electrical
PCCR,SPCR,9,electrical
PCCR,SPCR,14,chemical
PCCR,SPDR,1,electrical
PCCR,SPVL,3,chemical
PCCR,gonad,122,chemical
PCCR,pobR,21,chemical
PDA,AS11,1,electrical
PDA,AS11,7,chemical
PDA,AVG,10,electrical
PDA,AVL,3,electrical
PDA,DA09,1,chemical
PDA,DA09,3,electrical
PDA,DD06,3,chemical
PDA,DVA,10,electrical
PDA,DVE,3,electrical
PDA,PDB,5,electrical
PDA,PDC,4,chemical
PDA,PVPL,17,electrical
PDA,PVPR,2,electrical
PDA,PVQR,1,electrical
PDA,PVT,2,electrical
PDA,VD13,4,electrical
PDA,VD13,10,chemical
PDA,dBWML21,1,chemical
PDA,dBWML22,1,chemical
PDA,dBWML23,3,chemical
PDA,dBWML24,8,chemical
PDA,dBWMR21,1,chemical
PDA,dBWMR22,3,chemical
PDA,dBWMR24,2,chemical
PDB,AS11,22,chemical
PDB,AVHL,2,chemical
PDB,AVHR,1,chemical
PDB,AVL,30,electrical
PDB,CA05,1,chemical
PDB,CA07,6,chemical
PDB,CP01,2,electrical
PDB,CP07,5,chemical
PDB,CP09,1,electrical
PDB,CP09,9,chemical
PDB,DA08,8,electrical
PDB,DA09,2,chemical
PDB,DB07,2,chemical
PDB,DD06,6,chemical
PDB,DVA,1,electrical
PDB,DX3,14,chemical
PDB,EF1,10,electrical
PDB,EF2,4,chemical
PDB,EF2,20,electrical
PDB,EF3,1,electrical
PDB,EF3,17,chemical
PDB,HOA,1,chemical
PDB,HOA,7,electrical
PDB,HOB,2,chemical
PDB,LUAR,1,chemical
PDB,PCAR,2,electrical
PDB,PDA,5,electrical
PDB,PDB,4,chemical
PDB,PDC,34,electrical
PDB,PGA,1,chemical
PDB,PHAL,2,electrical
PDB,PHBR,6,chemical
PDB,PHBR,13,electrical
PDB,PHCL,1,chemical
PDB,PVNL,5,chemical
PDB,PVNR,1,chemical
PDB,PVNR,1,electrical
PDB,PVQR,2,chemical
PDB,PVQR,6,electrical
PDB,PVWL,1,chemical
PDB,PVY,2,chemical
PDB,PVZ,6,electrical
PDB,R1BR,1,chemical
PDB,R1BR,2,electrical
PDB,R3BL,3,chemical
PDB,R5BR,1,electrical
PDB,R5BR,5,chemical
PDB,R6AL,2,chemical
PDB,R6AR,1,chemical
PDB,R7AL,3,electrical
PDB,R7AR,3,electrical
PDB,R7BL,1,chemical
PDB,R7BL,2,electrical
PDB,R8BL,2,chemical
PDB,R9AL,6,chemical
PDB,R9AR,3,chemical
PDB,R9BL,3,chemical
PDB,R9BL,3,electrical
PDB,R9BR,3,chemical
PDB,VD13,1,electrical
PDB,VD13,39,chemical
PDB,dBWML22,1,chemical
PDB,dBWML23,16,chemical
PDB,dBWML24,11,chemical
PDB,dBWMR23,6,chemical
PDB,dBWMR24,16,chemical
PDC,AS11,3,chemical
PDC,AVKL,3,electrical
PDC,DA08,2,chemical
PDC,DB07,17,electrical
PDC,DD06,12,chemical
PDC,DVA,3,electrical
PDC,EF2,3,electrical
PDC,PDA,5,chemical
PDC,PDB,4,chemical
PDC,PDB,34,electrical
PDC,PDC,1,chemical
PDC,PGA,1,chemical
PDC,PVNR,2,electrical
PDC,R3AR,1,electrical
PDC,R5AL,11,electrical
PDC,R5AR,62,electrical
PDC,R5BR,1,electrical
PDC,R6AL,1,chemical
PDC,R7AL,1,chemical
PDC,R7AR,6,electrical
PDC,R7BR,1,electrical
PDC,VB11,1,electrical
PDC,VD12,4,chemical
PDC,VD13,12,chemical
PDC,aobR,1,electrical
PDC,dBWML21,3,chemical
PDC,dBWML22,5,chemical
PDC,dBWML23,2,chemical
PDC,dBWMR24,2,chemical
PDEL,AVKL,2,electrical
PDEL,AVKL,13,chemical
PDEL,AVKR,1,electrical
PDEL,DVA,6,electrical
PDEL,DVA,22,chemical
PDEL,PDER,25,electrical
PDEL,PLML,2,electrical
PDEL,PLMR,4,electrical
PDEL,PVCL,2,chemical
PDEL,PVCR,2,electrical
PDEL,PVM,2,chemical
PDEL,PVM,11,electrical
PDEL,PVR,3,chemical
PDEL,VA10,1,chemical
PDEL,VB09,1,chemical
PDEL,VB10,1,electrical
PDEL,VB11,4,electrical
PDEL,ailR,2,chemical
PDEL,hyp,1,electrical
PDEL,hyp,2,chemical
PDER,AVKL,1,electrical
PDER,AVKL,23,chemical
PDER,DB06,1,chemical
PDER,DVA,9,electrical
PDER,DVA,23,chemical
PDER,PDEL,2,chemical
PDER,PDEL,25,electrical
PDER,PDER,2,chemical
PDER,PLML,3,electrical
PDER,PLMR,2,electrical
PDER,PVCL,1,electrical
PDER,PVCL,2,chemical
PDER,PVDR,1,electrical
PDER,PVM,1,chemical
PDER,PVM,8,electrical
PDER,PVR,3,chemical
PDER,R1AL,1,electrical
PDER,R1BR,2,chemical
PDER,VB09,7,electrical
PDER,VB10,1,chemical
PDER,VB10,4,electrical
PDER,VB11,1,chemical
PDER,VD09,5,electrical
PDER,VD12,2,chemical
PDER,hyp,9,chemical
PGA,AVG,2,chemical
PGA,CP01,1,chemical
PGA,CP07,4,chemical
PGA,CP09,3,chemical
PGA,DVE,4,chemical
PGA,DX3,3,chemical
PGA,EF1,9,chemical
PGA,EF2,5,chemical
PGA,HOA,1,electrical
PGA,HOA,2,chemical
PGA,PDB,4,chemical
PGA,PGA,1,chemical
PGA,PVNL,4,chemical
PGA,PVX,2,chemical
PGA,R3BR,4,chemical
PGA,R6AR,3,chemical
PGA,R7AR,1,electrical
PGA,R7AR,2,chemical
PGA,R7BL,1,chemical
PGA,R7BL,1,electrical
PGA,R7BR,6,chemical
PGA,R9AL,3,chemical
PGA,R9BL,4,chemical
PGA,R9BL,6,electrical
PGA,R9BR,5,chemical
PHAL,AVAL,2,electrical
PHAL,AVAL,8,chemical
PHAL,AVFR,2,electrical
PHAL,AVHR,19,electrical
PHAL,CP07,5,chemical
PHAL,DA08,8,chemical
PHAL,DX1,3,chemical
PHAL,EF3,44,chemical
PHAL,LUAL,26,chemical
PHAL,PDB,2,electrical
PHAL,PHAR,18,chemical
PHAL,PHAR,24,electrical
PHAL,PHBL,1,chemical
PHAL,PHBL,35,electrical
PHAL,PHCL,17,chemical
PHAL,PQR,1,electrical
PHAL,PVCL,14,electrical
PHAL,PVCL,21,chemical
PHAL,PVQL,11,electrical
PHAL,PVV,2,electrical
PHAL,PVX,43,chemical
PHAL,R3BL,21,chemical
PHAL,R3BR,41,chemical
PHAL,R5BR,3,electrical
PHAL,R7BL,1,electrical
PHAL,R8AL,3,chemical
PHAL,R8AR,13,chemical
PHAL,R9AL,9,chemical
PHAR,AVAL,4,chemical
PHAR,AVFL,3,electrical
PHAR,AVFL,5,chemical
PHAR,AVG,4,chemical
PHAR,AVG,5,electrical
PHAR,AVHL,3,electrical
PHAR,AVHR,13,electrical
PHAR,CP07,21,chemical
PHAR,DA09,1,chemical
PHAR,DVA,11,chemical
PHAR,EF1,44,chemical
PHAR,EF2,3,electrical
PHAR,EF2,37,chemical
PHAR,LUAL,2,chemical
PHAR,LUAR,6,chemical
PHAR,PCAL,1,electrical
PHAR,PCAL,2,chemical
PHAR,PCAR,2,chemical
PHAR,PDA,1,chemical
PHAR,PHAL,4,chemical
PHAR,PHAL,24,electrical
PHAR,PHBR,20,chemical
PHAR,PHBR,46,electrical
PHAR,PVCR,7,electrical
PHAR,PVCR,15,chemical
PHAR,PVQR,1,chemical
PHAR,PVQR,59,electrical
PHAR,PVX,23,chemical
PHAR,PVY,3,chemical
PHAR,PVZ,27,chemical
PHAR,R1BR,2,chemical
PHAR,R3BL,1,chemical
PHAR,R3BR,3,chemical
PHAR,R6BR,6,chemical
PHAR,R8AL,7,chemical
PHAR,R8AR,6,chemical
PHAR,R9BL,4,electrical
PHAR,R9BL,60,chemical
PHAR,ailR,3,chemical
PHBL,AVG,8,chemical
PHBL,AVHR,8,chemical
PHBL,DVE,3,chemical
PHBL,DVF,1,chemical
PHBL,DX1,13,chemical
PHBL,DX3,4,chemical
PHBL,EF3,24,chemical
PHBL,HOA,4,chemical
PHBL,HOB,8,chemical
PHBL,LUAL,13,chemical
PHBL,PHAL,10,chemical
PHBL,PHAL,35,electrical
PHBL,PHBR,7,chemical
PHBL,PHBR,13,electrical
PHBL,PQR,1,chemical
PHBL,PVQR,1,chemical
PHBL,PVX,23,chemical
PHBL,PVY,1,electrical
PHBL,PVY,9,chemical
PHBL,R3BR,24,chemical
PHBL,R8AL,2,chemical
PHBL,R9AL,3,chemical
PHBL,cdlL,1,chemical
PHBR,AVG,7,chemical
PHBR,AVHR,1,chemical
PHBR,AVHR,1,electrical
PHBR,CA07,4,chemical
PHBR,CP07,6,chemical
PHBR,DVE,11,chemical
PHBR,EF1,1,electrical
PHBR,EF1,9,chemical
PHBR,EF2,7,electrical
PHBR,EF2,24,chemical
PHBR,HOA,7,chemical
PHBR,LUAL,6,chemical
PHBR,LUAR,2,chemical
PHBR,PCAR,11,chemical
PHBR,PDB,10,chemical
PHBR,PDB,13,electrical
PHBR,PHAR,7,chemical
PHBR,PHAR,46,electrical
PHBR,PHBL,5,chemical
PHBR,PHBL,13,electrical
PHBR,PVQL,1,chemical
PHBR,PVQR,4,chemical
PHBR,PVQR,4,electrical
PHBR,PVX,7,chemical
PHBR,PVY,2,electrical
PHBR,PVY,4,chemical
PHBR,R3BR,4,chemical
PHBR,R9AR,6,chemical
PHBR,R9BL,13,chemical
PHBR,vspR,2,chemical
PHCL,AS11,2,chemical
PHCL,AVAR,27,chemical
PHCL,AVDR,16,chemical
PHCL,AVFR,2,chemical
PHCL,PHCR,3,chemical
PHCL,PQR,4,chemical
PHCL,PVCL,2,chemical
PHCL,PVCR,1,electrical
PHCL,PVNL,7,chemical
PHCL,PVWL,4,chemical
PHCL,PVWL,4,electrical
PHCL,PVWR,2,electrical
PHCL,R3BL,2,chemical
PHCL,R5BR,1,chemical
PHCL,R6BR,8,chemical
PHCL,R9AL,2,chemical
PHCL,R9AL,3,electrical
PHCL,R9BL,6,chemical
PHCR,AVAR,12,chemical
PHCR,AVDR,9,chemical
PHCR,AVFL,10,chemical
PHCR,AVFR,3,chemical
PHCR,DB07,1,chemical
PHCR,PHCL,6,chemical
PHCR,PLMR,3,electrical
PHCR,PVCR,1,electrical
PHCR,PVCR,3,chemical
PHCR,PVQR,1,electrical
